screen_name,user_id,location,description,url,gender,party,state,district
RepRossSpano,1090328229548826627,"Dover, FL",Proudly Representing #FL15 in the U.S. House of Representatives | RTs/follow ≠ endorsement.,https://t.co/s70X5B8YiV,M,R,FL,15.0
RepJimBaird,1086316494450032640,"Indiana, USA",Lifelong Hoosier proudly representing the 4th Congressional District.,https://t.co/8voGTCDqS3,M,R,IN,4.0
RepHagedorn,1083474782602125318,"Washington, DC","This is the official Twitter account for Congressman Jim Hagedorn, proudly representing the 1st District of Minnesota.
Tweets sent by staff, unless signed ""-JH”",https://t.co/D2A7FksK6h,M,R,MN,1.0
RepCasten,1083472286089396224,,"Official twitter account for Rep. Sean Casten, representing #IL06.",https://t.co/hJKrtCC1y8,M,D,IL,6.0
CongressmanJVD,1083469084648505344,South Jersey,Congressman for New Jersey's 2nd District. Republican or Democrat - We are all American. Tweets by staff unless signified.,https://t.co/Tp26SFAMd6,M,D,NJ,2.0
RepGregSteube,1083125649609506816,"Sarasota, FL",Official Twitter Account for Congressman Greg Steube of Florida's 17th District.,https://t.co/CToQuGL0yJ,M,R,FL,17.0
RepKendraHorn,1083019402046513152,"Oklahoma City, OK",Representing Oklahoma's 5th District. Chairwoman of the House Subcommittee on Space and Aeronautics. @womenleadok founder. @girlscouts supporter. #OK5,https://t.co/lZ1mc81o7x,F,D,OK,5.0
RepChipRoy,1082790600292925440,"Washington, DC",Proudly representing the people of the 21st Congressional District of Texas.,https://t.co/HpJaJuKlOT,M,R,TX,21.0
RepChuyGarcia,1082427779583541248,,"Progressive Chicagoan, Retired Marathoner. Congressman of #IL04. @TransportDems and @FSCDems. FB/IG: @RepChuyGarcia",https://t.co/XUixIycAnx,M,D,IL,4.0
RepMichaelWaltz,1082416697380913152,,"Congressman for #FL6 (Volusia, Flagler, Lake, St Johns Counties), Green Beret, National Guard Lt. Col., former CEO, Author of ""Warrior Diplomat,"" Father.",https://t.co/QOB7UQmYz2,M,R,FL,6.0
RepLucyMcBath,1082380458976051202,,Mother. Fighter. Congresswoman. #GA06,https://t.co/6EUupTzm7o,F,D,GA,6.0
RepGregPence,1082369392229400576,,The official Twitter account of U.S. Representative Greg Pence.,https://t.co/BpjKAeMjLx,M,R,IN,6.0
Ilhan,1082334352711790593,"Minneapolis, MN and Washington, DC",Representing Minnesota's 5th District in the People's House. @USProgressives Whip and Midwest Regional Whip.,https://t.co/etKOoQglhI,F,D,MN,5.0
RepJohnJoyce,1082311988926124036,,Congressman serving the people of Pennsylvania’s 13th District. Fighting every day for the freedom and prosperity of our nation. #PA13,https://t.co/Bwnmv61Yga,M,R,PA,13.0
RepJahanaHayes,1082086081238102018,"Waterbury, CT","Mom, Educator, Congresswoman for CT-05 #hayesinthehouse",https://t.co/xvv9DfqY8M,F,D,CT,5.0
RepEdCase,1081350574589833221,,Proudly representing Hawaii's First Congressional District.,https://t.co/aGmfQAB56h,M,D,HI,1.0
RepCarolMiller,1081318716573470720,"Huntington, WV","Wife, mother, grandmother, small business owner, and bison farmer. Proudly serving West Virginia's 3rd Congressional District.",https://t.co/FoIZ4nV66R,F,R,WV,3.0
RepJohnRose,1081312310059253763,"Cookeville, TN",U.S. Representative serving Tennessee’s Sixth Congressional District. Proud husband to Chelsea and father to Guy. House Financial Services Committee Member.,https://t.co/nPlQVTzP1F,M,R,TN,6.0
RepFinkenauer,1081256295469068288,,I represent the people of Iowa's First Congressional District in the U.S. House of Representatives.,https://t.co/oZmuGt0sI2,F,D,IA,1.0
RepMichaelGuest,1081243468327018496,,Representative for Mississippi's Third Congressional District in the U.S. House of Representatives. Christian. Father. Husband.,https://t.co/ahgqjKYGlj,M,R,MS,3.0
RepKirkpatrick,1081240074946252801,"Tucson, AZ","Congresswoman representing Arizona's 2nd Congressional District, but my grandchildren call me ""Mumsy!""",https://t.co/98uPA9ejti,F,D,AZ,2.0
RepKatiePorter,1081222837459996672,"Irvine, CA and Washington, DC",Representative for #CA45. Irvine mom & Consumer Protection Attorney.,https://t.co/PdxzySKeVw,F,D,CA,45.0
RepGilCisneros,1080986167003230208,"Yorba Linda, CA","Navy Veteran and Representative for California's 39th District. Member of @VetAffairsDems, @HASCDemocrats, @HispanicCaucus, @CAPAC. Ready to serve.",https://t.co/5REBl6EqoA,M,D,CA,39.0
RepBrindisi,1080978331535896576,"New York, USA",Dad. Husband. Problem solver & independent voice for the working families of Upstate New York. Representative of NY’s 22nd Dist. @VetAffairsDems @HouseAgDems,https://t.co/A52jedzkIj,M,D,NY,22.0
SenHawleyPress,1080960924687704064,Missouri,Tweets from the office of U.S. Senator Josh Hawley,https://t.co/P2uqbfyKpN,M,R,MO,
RepDMP,1080941062028447744,"Miami, FL","Mom. Immigrant. 1st Ecuadorian-American in Congress. Fighting for lower health care costs, commonsense gun reform & combat climate change. Proudly serve #FL26",https://t.co/P0PnHT1e3h,F,D,FL,26.0
RepMalinowski,1080898026418384897,,"The official Twitter account of the office of Congressman Tom Malinowski, of New Jersey's 7th district.",https://t.co/xKfFUaXQDL,M,D,NJ,7.0
RepDanCrenshaw,1080894931311431682,"Houston, TX",Proudly representing Texas's Second Congressional District,https://t.co/pvr2a52IbJ,M,R,TX,2.0
RepGolden,1080891667308298240,,Proud resident of Lewiston. Raised in Leeds and trained in the Marines. U.S. Congressman putting Mainers first.,https://t.co/cyiLtiZriJ,M,D,ME,2.0
RepGregStanton,1080885078425784320,,Proudly serving Arizona's 9th Congressional District,https://t.co/3BRXv6iBwh,M,D,AZ,9.0
RepTjCox,1080875913926139910,,"Engineer, dad, small businessman. Serving with @HouseAgDems to grow opportunity in #CA21. Chair, Subcommittee on Oversight and Investigations, @NRDems.",https://t.co/szOHjcJFAj,M,D,CA,21.0
SenatorBraun,1080870981877534720,"Jasper, IN","Main Street businessman & Hoosier U.S. Senator from Jasper, IN.",https://t.co/ChBgzUcPIG,M,R,IN,
RepCindyAxne,1080865917377097728,"Des Moines, IA",Proud to serve as the U.S. Representative from Iowa's Third Congressional District.,https://t.co/8HYX7IyY9b,F,D,IA,3.0
RepRonWright,1080854935535800320,,U.S. Congressman for Texas' 6th District. Member of @HouseForeignGOP & @EdLaborGOP. Proud sixth generation resident of Tarrant County.,https://t.co/NzGiQ66v6o,M,R,TX,6.0
RepJoshHarder,1080851152151953410,,Turlock guy. Modesto High grad. Pam’s husband. Foster dog dad. Proudly serving the Central Valley in Congress.,https://t.co/75rDwigQ8m,M,D,CA,10.0
RepTorresSmall,1080830346915209216,New Mexico's 2nd Congressional District,Rep. for #NM02. Pronounced So-cheel. NM grown. Public lands lover. Hunter. Runner. Podcast junkie & fmr. band nerd. The only question is: red or green?,https://t.co/ZOrSZpwKm5,F,D,NM,2.0
RepDebHaaland,1080695666760929280,"Albuquerque, NM","She/Her, Representing #NM CD1, one of the 1st Native American women serving in Congress. Pueblo woman. Single mom. Marathon runner. Non-fiction reader. #NMProud",,F,D,NM,1.0
RepSylviaGarcia,1080587263132733442,"Houston, TX","Member of Congress, TX-29. Includes Houston, Galena Park, Jacinto City, South Houston & Pasadena. Passionate about public service. Fighting for working people.",https://t.co/8fsvZ7J993,F,D,TX,29.0
RepPressley,1080584229510172678,"Boston, MA",Do good. Do Work. Do #justice. Proudly representing the Massachusetts 7th. She/her. #MA7 #MAPoli (staff managed) IG: https://t.co/8U5pyazhmh,https://t.co/Gi2r2G5qdw,F,D,MA,7.0
RepMeuser,1080574793630527505,,Proudly serving the hardworking taxpayers of Pennsylvania's 9th Congressional District.,https://t.co/SlBpB0i2kl,M,R,PA,9.0
RepDavidTrone,1080573351914061825,Maryland’s 6th District,"Congressman representing the 6th District of Maryland. Husband, Father, Business Owner.",https://t.co/YsuCO1X7X4,M,D,MD,6.0
RepSherrill,1080569698536878081,NJ,"Official Congressional account for Mikie Sherrill, proudly representing New Jersey's 11th District. Former Navy Pilot. Former Prosecutor. Mom of four.",https://t.co/oU3cdgwjfU,F,D,NJ,11.0
RepUnderwood,1080539438508400642,,"Representing #IL14. Nurse, health enthusiast, advocate for the working families of Illinois. Member of @EdLaborCmte, @VetAffairsDems, @HomelandDems.",https://t.co/TAbRKqdyUm,F,D,IL,14.0
RepDavids,1080516116395499522,"Kansas, USA",Proud to represent #KS03 in the United States Congress.,https://t.co/hd4ry6hCni,F,D,KS,3.0
RepArmstrongND,1080515866255593472,"Dickinson, ND and Washington, DC","I'm a lifelong, devoted North Dakotan and a tireless advocate for making North Dakota a better place to live and work.",https://t.co/bFYBcIEV4G,M,R,ND,0.0
RepRiggleman,1080504024695222273,"Nelson County, VA","Official Twitter for Congressman Denver Riggleman, proudly representing VA-05",https://t.co/FzMaNM6XGR,M,R,VA,5.0
repdelgado,1080485692298444800,,Proud to represent the people of New York's 19th Congressional District,,M,D,NY,19.0
RepMarkGreen,1080477288955826176,,"Mark Green is a physician, businessman, and combat veteran representing Tennessee’s 7th District in Congress.",https://t.co/tBr76gfx9G,M,R,TN,7.0
RepKimSchrier,1080462532815532032,"Washington, DC",Proudly representing the people of Washington State’s 8th District. Pediatrician. Mom.,https://t.co/IurKFdz2L9,F,D,WA,8.0
Rep_Watkins,1080307235350241280,"Topeka, KS",Representing Kansas’ 2nd District in Congress #KS02,https://t.co/NOVR7WJIol,M,R,KS,2.0
RepElaineLuria,1080292515939565568,"Norfolk, VA","Navy Veteran, small business owner, and mom. Proud to serve the people of Virginia’s 2nd Congressional District!",https://t.co/tVowHemMxf,F,D,VA,2.0
RepAndyLevin,1080277407867772930,"Michigan, USA","Honored to represent #MI09 in Congress. Vice Chair of @EdLaborCmte, member of @HouseForeign. Democrat raising the standard of living for working people.",,M,D,MI,9.0
RepAngieCraig,1080222360643485698,,"Official Twitter account of U.S. Rep Angie Craig representing Minnesota's 2nd CD.

📞: (651) 846-2120
🏢: 12940 Harriet Avenue South, #238, Burnsville, MN 55337",https://t.co/BKdiGpwNCb,F,D,MN,2.0
RepCunningham,1080198683713507335,,Official Twitter account of Rep. Joe Cunningham. Proud to serve the people of South Carolina's Lowcountry.,https://t.co/AcVCcsMkAz,M,D,SC,1.0
RepJasonCrow,1080191866509901826,,Dad. Husband. Former Army Ranger. Assistant Little League Baseball Coach. Proudly Serving Colorado’s 6th in the People’s House. 🏔,https://t.co/ExWo3nV1Up,M,D,CO,6.0
RepLoriTrahan,1079802482640019456,"Massachusetts, USA",Proudly representing Massachusetts' 3rd Congressional District in the United States Congress. IG: https://t.co/vooOgovNqw 📞(978)-459-0101. #MA3,https://t.co/H4NmF9Ma2f,F,D,MA,3.0
RepTimmons,1079770852302958592,,Proudly representing the people of the Upstate in the US House of Representatives (SC-04).,,M,R,SC,4.0
RepRashida,1079769536730140672,"Michigan, USA",Proudly serving Michigan's 13th Congressional District. #13thDistrictStrong,https://t.co/9yGTAWgQBV,F,D,MI,13.0
RepAOC,1079104563280527364,"Washington, DC","Congresswoman for NY-14 (the Bronx + Queens). In a modern, moral, and wealthy society, no American should be too poor to live.",https://t.co/v2uqN2fOcQ,F,D,NY,14.0
RepSusieLee,1079061579973439488,"Las Vegas, NV",Congresswoman proudly serving the folks in Nevada's 3rd District. Bipartisan Leader. Education Advocate. Wife to Dan and mom to two great kids.,https://t.co/YgtZaY4FYe,F,D,NV,3.0
RepAndyKimNJ,1078771848882593793,"Bordentown, NJ",Husband to my college sweetheart. Father to two troublemaking baby boys. Public servant and Congressman from New Jersey's Third District,https://t.co/8NkgQm9ePq,M,D,NJ,3.0
RepSpanberger,1078771401497161728,"Virginia, USA","Proudly serving #VA07 in the U.S. House. Former CIA operative, former federal agent, and current Girl Scout leader. Mom of 3.",https://t.co/oq8e4gMMJ4,F,D,VA,7.0
RepJoeNeguse,1078749802765139968,Northern Colorado,U.S. Rep. for Colorado’s 2nd District. @NRDems @HouseJudiciary @ClimateCrisis & Vice-Chair @USProgressives. Proud Husband. Dad. First-generation American.,https://t.co/uQl52J20Oh,M,D,CO,2.0
RepRussFulcher,1078741899572240384,"Washington, DC",The Official Account of Idaho's First District Congressman Russ Fulcher. #ID01,https://t.co/DyAxM4ZKef,M,R,ID,1.0
SenatorRomney,1078693601356509184,"Salt Lake City, UT",United States Senator from the great state of Utah.,https://t.co/Jm8ULofrvE,M,R,UT,
RepMaxRose,1078692057940742144,"Staten Island and South Brooklyn, NY","“Little Guy"" according to @CityandStateNY. ""Human Terrier"" according to @WashingtonPost. But Staten Islanders and South Brooklynites, please just call me Max.",https://t.co/nJq5nPN9Xw,M,D,NY,11.0
RepSlotkin,1078401427347857408,"Michigan, USA","Congresswoman for Michigan's 8th Congressional District. Proud Michigander. Former Acting Assistant Secretary of Defense, CIA analyst.",https://t.co/zH6SghCDpq,F,D,MI,8.0
RepColinAllred,1078355119920562176,"Dallas, TX","Official Twitter of Rep. Colin Allred #TX32. Civil rights attorney. Former Obama HUD and NFL player. Member of @transportDems, @houseforeign & @vetaffairsdems.",https://t.co/YsRl6ojVhH,M,D,TX,32.0
RepHaleyStevens,1076161611033968640,,Congresswoman for Michigan's 11th District.,https://t.co/PwGtudX2Y8,F,D,MI,11.0
RepFletcher,1075904377221722113,"Houston, TX","Honored and proud to represent Texas' 7th Congressional District in Houston, where inclusion, innovation, and collaboration thrive.",https://t.co/X2zoyRX3KI,F,D,TX,7.0
RepPeteStauber,1075830599007510535,"Hermantown, MN",Proud to represent Minnesota's 8th Congressional District.,https://t.co/ry2cXXe5MN,M,R,MN,8.0
RepEscobar,1075517806551154689,"El Paso, TX",Tejana. Fronteriza. Proudly representing Texas' 16th Congressional District in the U.S. House of Representatives.,https://t.co/8S9GJ59vDq,F,D,TX,16.0
RepBryanSteil,1075205691621720064,,"Official Twitter account for Bryan Steil, proudly serving the people of Wisconsin’s 1st Congressional District. #WI01",https://t.co/hCUjGkefDJ,M,R,WI,1.0
RepHarley,1075080722241736704,"Washington, DC",Official account of the office of U.S. Congressmember Harley E. Rouda of California's 48th District.,https://t.co/OKg8nigo7p,M,D,CA,48.0
RepVanTaylor,1075040139351597056,"Plano, Texas",Proudly Serving the Third Congressional District of Texas.,https://t.co/aqeSw1xyWt,M,R,TX,3.0
RepDustyJohnson,1074782372594413569,"Mitchell, SD","South Dakota's lone U.S. Representative - husband, father, & proud South Dakotan.",https://t.co/O0W5qo3H9S,M,R,SD,0.0
RepBenCline,1072158357237174272,"Rockbridge County, Virginia",Representing the 6th District of Virginia. Member of House @EdLaborGOP and @JudiciaryGOP Committees.,https://t.co/85A2wNen3Y,M,R,VA,6.0
RepMikeLevin,1072134139560620033,California’s 49th District,"Proud husband/dad, SoCal native, clean energy advocate, environmental attorney, Stanford/Duke alum. U.S. Representative for CA-49. Official account.",https://t.co/OQ51VoCcrf,M,D,CA,49.0
RepSusanWild,1069636653353000962,United States,Proud to represent Pennsylvania's 7th Congressional District,,F,D,PA,7.0
RepKatieHill,1068273911224094721,"Santa Clarita, CA","Congresswoman serving the Antelope, Simi & Santa Clarita Valleys in #CA25. But call me Katie. Let’s get to work.",https://t.co/bAFs5H574m,F,D,CA,25.0
repkevinhern,1067818539179024386,"Oklahoma, USA",Representing Oklahoma's 1st Congressional District in Congress,https://t.co/pgXBkmbKIa,M,R,OK,1.0
RepChrisPappas,1067748650485497862,"Manchester, NH","Member of Congress serving New Hampshire's 1st District | Life-long Manchester Resident, former Executive Councilor for District 4 | #NH01",https://t.co/4EQmOIv1cZ,M,D,NH,1.0
RepMGS,1067541214671577093,,Representing Pennsylvania's 5th Congressional District. Vice Chair @HouseJudiciary. Member of @RulesDemocrats.,https://t.co/oonUimBLPe,F,D,PA,5.0
RepJoeMorelle,1064595993222615040,"Rochester, NY","Husband, father, and Congressman representing New York's 25th district.",https://t.co/Pz6DwDR8Rm,M,D,NY,25.0
RepDeanPhillips,1061310112013434882,"Minnesota, USA","Exposing truth, cleaning-up corruption & inspiring collaboration in Congress. Member of House Financial Services, Foreign Affairs, & Ethics Committees. #MN03",https://t.co/shLWxHqqwP,M,D,MN,3.0
RepShalala,1060584809095925762,,"Proudly serving the people of #FL27. Former Prez of @Univmiami 🙌🏼, Sec. of @HHSgov, & @PeaceCorps volunteer.

Member of @EdLaborCmte and @RulesDemocrats.",https://t.co/2w8VpTjkGd,F,D,FL,27.0
RepAGonzalez,1054381765224210432,,"Representing #OH16 in Congress. Northeast Ohio born and raised, husband, dad and Cuban-American. THE Ohio State University #11.",https://t.co/NyLN6B7xEX,M,R,OH,16.0
RepHoulahan,1052896620797460481,"West Chester, PA","Air Force veteran, engineer, entrepreneur, educator and the first woman ever to represent Pennsylvania's 6th District in Congress.",https://t.co/CEcf35Zgdm,F,D,PA,6.0
RepCloudTX,1039879658400112640,,Proudly representing the 27th Congressional District of Texas,https://t.co/mcimkA57Jl,M,R,TX,27.0
RepBalderson,1037341536592310272,"Zanesville, OH",Proudly serving Ohio's 12th Congressional District.,https://t.co/af3B3U9tRX,M,R,OH,12.0
RepTimBurchett,1028854804087492613,East Tennessee,"Congressman representing Tennessee's 2nd District. Husband to Kelly. Father to Isabel. Serve on House Budget, Foreign Affairs, and Small Business committees.",https://t.co/bFphy5OASq,M,R,TN,2.0
RepWexton,1017819745880543238,"Leesburg, VA","Mom to two boys & two rescue labs. Former state Senator, prosecutor, and advocate for abused children. Congresswoman serving the people of #VA10.",https://t.co/nwaJ1qDT84,F,D,VA,10.0
SenBillCassidy,1017500185356853248,"Baton Rouge, LA","Treated uninsured patients as a doctor in Louisiana’s charity hospital system, now serving the people of my state in the US Senate. Proud LSU grad! #GeauxTigers",https://t.co/yd6jxEbab5,M,R,LA,
RepDLesko,996094929733652481,"Arizona, USA","Proudly representing Arizona's 8th Congressional District in Congress. Member of @HomelandGOP, @JudiciaryGOP and @RulesReps. #AZ08",https://t.co/NCZAf6lLOd,F,R,AZ,8.0
RepConorLamb,984456621417000960,"Mount Lebanon, PA","U.S. Representative for #PA17, including parts of Allegheny and Butler Counties, as well as all of Beaver County in southwestern PA.",https://t.co/IV72iCUpal,M,D,PA,17.0
SenHydeSmith,983348251972816896,Brookhaven,Office of U.S. Senator Cindy Hyde-Smith (R-Miss.).,https://t.co/cwhXwzYx2R,F,R,MS,
SenDougJones,941080085121175552,"Birmingham, AL",Latest news from the Office of U.S. Senator Doug Jones. Account managed by staff. Tweets from the Senator signed -Doug.,https://t.co/ybmvFhggOr,M,D,AL,
SenTinaSmith,941000686275387392,,"Mom, wife, daughter, & loving but distracted friend. US Senator, MN. Birdwatcher and hiker. Prefers window seats, donuts, & MN beer, all together when possible.",https://t.co/ijpKqkvEVA,F,D,MN,
RepJohnCurtis,931614483050414080,Utah and DC,"Official account for United States Congressman John Curtis, self-proclaimed millennial. Proudly serving the people of Utah's 3rd district.",https://t.co/EXDQ281Hrl,M,R,UT,3.0
gillibrandny,899978622416695297,New York,United States Senator for New York. Official Senate account. She/her.,https://t.co/a3YeRswNc4,F,D,NY,
RepRalphNorman,880480631108644864,"South Carolina, USA",Official account of U.S. Congressman Ralph Norman. Proudly serving the 5th congressional district of South Carolina.,https://t.co/cjGUNi1VrC,M,R,SC,5.0
RepRonEstes,854715071116849157,"Wichita, KS",Official Twitter of Congressman Ron Estes. Proudly serving the 4th District of Kansas🌻#KS04,https://t.co/NJSexJkaxg,M,R,KS,4.0
RepClayHiggins,843636970538618880,,Proudly representing #LA03 in the U.S. House of Representatives. Member of @HouseHomeland and @GOPOversight.,https://t.co/kn0lLe2Ivj,M,R,LA,3.0
RepRutherfordFL,828977216595849216,"Washington, DC",Proudly serving NE FL District 4.  Former Sheriff focused on keeping communities safe & protecting your rights. @HouseAppropsGOP,https://t.co/wj7pQPamPu,M,R,FL,4.0
RepMikeJohnson,827279765287559171,"Washington, DC",Proudly serving Louisiana's 4th Congressional District. Chairman of @RepublicanStudy. Member on @HouseJudiciary & @NatResources.,https://t.co/qLAyhrFbRl,M,R,LA,4.0
RepJenniffer,819744763020775425,"Washington, DC and Puerto Rico","Proudly representing the 3.2 million U.S. citizens of Puerto Rico in Congress. Member of @NatResources, @TransportGOP and @HouseGOP.",https://t.co/Q6xGtqpo7F,F,R,PR,
RepDonBacon,818975124460335106,"Papillion, NE",Serving great constituents of NE-02. Married to Angie with four children and five grandchildren. Brigadier General USAF (Ret.) User policy https://t.co/AeMcX3biFi,https://t.co/urUnLTdvSE,M,R,NE,2.0
RepMattGaetz,818948638890217473,,Official Twitter for Congressman Matt Gaetz. Proud conservative who is honored to serve the First District of Florida.,https://t.co/GcjK1dZCtR,M,R,FL,1.0
RepDarrenSoto,818713465653051392,"Kissimmee, Florida","Proudly representing Central Florida's 9th District: Osceola County, parts of Orange & Polk counties. 🇺🇸🇵🇷 Member of @EnergyCommerce @NRDems @HispanicCaucus",https://t.co/3Iswy0Rzuf,M,D,FL,9.0
SenJackyRosen,818554054309715969,"Las Vegas, NV",U.S. Senator for Nevada.,https://t.co/BHuJG9D5U9,F,D,NV,
RepGonzalez,818536152588238849,,Proudly representing the 15th District of Texas in U.S. Congress   #TX15GettingItRight,https://t.co/SR7eieBdVD,M,D,TX,15.0
